pair,comparison_id,average_distance,left_thumb,right_thumb,left_index,right_index,left_middle,right_middle,left_ring,right_ring,left_pinky,right_pinky,left_wrist,right_wrist,left_right_thumb,left_right_index,left_right_middle,left_right_ring,left_right_pinky,left_right_wrist,right_left_thumb,right_left_index,right_left_middle,right_left_ring,right_left_pinky,right_left_wrist,round,target,A_LH_referent,A_RH_referent,B_LH_referent,B_RH_referent,gesture_similarity_coding,A_begin_hmsm,A_begin_msec,A_end_hmsm,A_end_msec,A_duration_msec,A_round,A_trial,A_target,A_hands,B_begin_hmsm,B_begin_msec,B_end_hmsm,B_end_msec,B_duration_msec,B_round,B_trial,B_target,B_hands,pairnr,include,speaker_1,speaker_2,handedness,position,shape,movement,orientation,n_hand_A,n_hand_B,handedness_one_or_both,n_features_original,n_features,n_features_shape_movement,duration_diff,duration_diff_abs,A_begin_msec_adj,A_end_msec_adj,A_duration_msec_adj,B_begin_msec_adj,B_end_msec_adj,B_duration_msec_adj,min_duration_adj,hands_dtw
pair05,12,0.3743365585971011,0.20623995097924347,0.13260352948334,0.45601848393797295,0.14475551877987833,0.485288143794732,0.18343520679478048,0.426313772396626,0.20515878716630986,0.37780968765302453,0.2162163649583034,1.0680099487226953,0.5901893084983063,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,16,16A+16C,16A+16C,,16A,H0P1S0M0R0,00:02:50.417,170417,00:02:51.539,171539,1122,R1,1.6,16,ppA_both,00:08:44.030,524030,00:08:44.230,524230,200,R2,2.3,16,ppB_right,5,1,A,B,0,1,0,0,0,2,1,0,1,1,0,922,922,170417.0,171539.0,1122.0,523965.0,524295.0,330.0,330.0,both
pair05,13,0.22751245687840105,0.08761796436920886,0.02465938713995722,0.05367857847025275,0.1077162758795153,0.06168223492694479,0.15965335032613315,0.07631718131547263,0.19913542264528594,0.0686966682266592,0.23316907579945237,0.27944296671075897,0.6407412294800624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,16,,16A+16C,,16A,H1P1S0M0R1,00:02:52.693,172693,00:02:52.933,172933,240,R1,1.6,16,ppA_right,00:08:44.030,524030,00:08:44.230,524230,200,R2,2.3,16,ppB_right,5,1,A,B,1,1,0,0,1,1,1,1,3,3,0,40,40,172648.0,172978.0,330.0,523965.0,524295.0,330.0,330.0,right
pair05,14,0.26196621785944385,0.07628199222197356,0.034704087195968576,0.055039726673683315,0.11261140245742662,0.058360673910644915,0.1626406979203959,0.06349176956718454,0.18801451367205987,0.055092655886007806,0.21210786513938895,0.26008173532138074,0.8617187407714232,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,16,,16A,,16A,H1P0S0M0R1,00:02:54.881,174881,00:02:55.087,175087,206,R1,1.6,16,ppA_right,00:08:44.030,524030,00:08:44.230,524230,200,R2,2.3,16,ppB_right,5,1,A,B,1,0,0,0,1,1,1,1,2,2,0,6,6,174819.0,175149.0,330.0,523965.0,524295.0,330.0,330.0,right
pair05,15,0.3449890883919895,0.223625592491597,0.13368056743193252,0.43282459483305924,0.09120538798324337,0.46815600301178945,0.09647296933359588,0.4506977320419885,0.10543421997863682,0.40291477480216026,0.14023780332952196,0.7730362094782345,0.821583205988115,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,16,16A+16C,16A+16C,16C,,H0P0S1M0R0,00:02:46.435,166435,00:02:47.595,167595,1160,R1,1.6,16,ppA_both,00:08:44.426,524426,00:08:44.700,524700,274,R2,2.3,16,ppB_left,5,1,A,B,0,0,1,0,0,2,1,0,1,1,1,886,886,166435.0,167595.0,1160.0,524398.0,524728.0,330.0,330.0,both
pair05,16,0.3414112795649832,0.1516987903531039,0.13806972281043187,0.35089153269312673,0.15453815782354602,0.4044821720343394,0.19852796635653386,0.3876671132431594,0.21639184709110942,0.34763829635915894,0.22423173877411787,0.9414515460611271,0.5813464711800437,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,16,16A+16C,16A+16C,16C,,H0P0S0M0R0,00:02:50.417,170417,00:02:51.539,171539,1122,R1,1.6,16,ppA_both,00:08:44.426,524426,00:08:44.700,524700,274,R2,2.3,16,ppB_left,5,1,A,B,0,0,0,0,0,2,1,0,0,0,0,848,848,170417.0,171539.0,1122.0,524398.0,524728.0,330.0,330.0,both
pair05,17,0.3325802387740779,0.14176053596056265,0.03310025384606389,0.1376643209557994,0.12327478846288997,0.12647349605852384,0.17435949423457262,0.09639382995079908,0.21051232459017338,0.06129385185969072,0.2421301302787928,0.2764806706644201,0.6500102873274,0.3285789661725461,0.4633326329965256,0.4701661188129582,0.4436933791796779,0.3945030666542939,1.0684217654758044,0.1839439437679847,0.2654612689060379,0.26639289512643927,0.24883651208078467,0.23641716013189099,0.7944296526313297,R1-R2,16,,16A+16C,16C,,H0P0S0M9R0,00:02:52.693,172693,00:02:52.933,172933,240,R1,1.6,16,ppA_right,00:08:44.426,524426,00:08:44.700,524700,274,R2,2.3,16,ppB_left,5,1,A,B,0,0,0,0,0,1,1,1,0,1,0,-34,34,172648.0,172978.0,330.0,524398.0,524728.0,330.0,330.0,right_left
pair05,18,0.35482494340138837,0.18817006797275218,0.32617069813643873,0.30592751048150885,0.4781896353771598,0.3146625999194838,0.47708053233603387,0.3090313238348473,0.44920397223298614,0.3317416773544212,0.4012073365351849,0.679416480845317,0.8146985693676063,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,16,16C,,16C,,H1P0S0M1R0,00:02:56.611,176611,00:02:56.754,176754,143,R1,1.6,16,ppA_left,00:08:44.426,524426,00:08:44.700,524700,274,R2,2.3,16,ppB_left,5,1,A,B,1,0,0,1,0,1,1,1,2,2,1,-131,131,176517.5,176847.5,330.0,524398.0,524728.0,330.0,330.0,left
pair05,19,0.5335620724475691,0.3413590809816338,0.27088833919068217,0.4630154953218531,0.37944008743920904,0.49902260928437886,0.39942703748876157,0.47430800129487016,0.39705458556811024,0.37708922297012076,0.38039912705347695,1.0465780248325582,0.9732054999739965,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,11,11C,,11C,,H1P0S0M0R0,00:09:45.272,585272,00:09:45.503,585503,231,R2,2.6,11,ppA_left,00:03:32.878,212878,00:03:33.038,213038,160,R1,1.7,11,ppB_left,5,1,B,A,1,0,0,0,0,1,1,1,1,1,0,71,71,585222.5,585552.5,330.0,212793.0,213123.0,330.0,330.0,left
pair05,20,0.5495858757058677,0.3569794213943508,0.2796565668871978,0.49884004728392983,0.41592677483451157,0.508381295132302,0.4346301177656816,0.4658607621709229,0.43261135545338275,0.3870186527185763,0.39523799573431195,1.0804350755351242,0.9643796600184731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,11,11C,,11C,,H1P0S0M0R0,00:09:46.267,586267,00:09:46.547,586547,280,R2,2.6,11,ppA_left,00:03:32.878,212878,00:03:33.038,213038,160,R1,1.7,11,ppB_left,5,1,B,A,1,0,0,0,0,1,1,1,1,1,0,120,120,586242.0,586572.0,330.0,212793.0,213123.0,330.0,330.0,left
pair05,21,0.5228123412906427,0.35466695026423783,0.2718265399145507,0.4629735896267759,0.4027200134210648,0.46740926737607974,0.41695685877547795,0.4426616491028456,0.41449172652251703,0.37322660073158886,0.3804855789334558,1.035935990642328,0.9311820541414709,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,11,11C,,11C,,H1P0S0M0R0,00:09:46.869,586869,00:09:46.989,586989,120,R2,2.6,11,ppA_left,00:03:32.878,212878,00:03:33.038,213038,160,R1,1.7,11,ppB_left,5,1,B,A,1,0,0,0,0,1,1,1,1,1,0,-40,40,586764.0,587094.0,330.0,212793.0,213123.0,330.0,330.0,left
pair05,22,0.3611729949061615,0.1209715476923027,0.26655976032350553,0.23123467765621394,0.37758059445546616,0.24835585305780164,0.38584566032516165,0.25675512607499745,0.37518552333822597,0.26435120495377096,0.35925686485489716,1.0453695600018822,0.9850379448256861,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,11,11D,,11D,,H1P0S0M0R0,00:09:49.155,589155,00:09:49.315,589315,160,R2,2.6,11,ppA_left,00:03:25.468,205468,00:03:25.782,205782,314,R1,1.7,11,ppB_left,5,1,B,A,1,0,0,0,0,1,1,1,1,1,0,-154,154,589070.0,589400.0,330.0,205460.0,205790.0,330.0,330.0,left
pair05,24,0.5011019629985074,0.3217003475565563,0.10467516430957503,0.4133773513382201,0.1657483573994087,0.46326083179277905,0.12592265351153148,0.4419263026429722,0.09247416492998033,0.358598016732793,0.0603241097579831,1.0077489279277236,0.2835484328488448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,11,11C,,11C,,H1P0S0M0R0,00:09:58.871,598871,00:09:58.991,598991,120,R2,2.6,11,ppA_left,00:03:32.878,212878,00:03:33.038,213038,160,R1,1.7,11,ppB_left,5,1,B,A,1,0,0,0,0,1,1,1,1,1,0,-40,40,598766.0,599096.0,330.0,212793.0,213123.0,330.0,330.0,left
pair05,25,0.5621745212530059,0.3285750835315842,0.11542653366209035,0.5150282513495825,0.16168632579765718,0.5288774922491195,0.1252567229418237,0.49797515753146016,0.09713640097549504,0.3967515091752002,0.06800067878196818,1.1058396336810894,0.2812909534950753,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,11,11C,,11C,,H1P0S0M0R0,00:09:59.505,599505,00:09:59.905,599905,400,R2,2.6,11,ppA_left,00:03:32.878,212878,00:03:33.038,213038,160,R1,1.7,11,ppB_left,5,1,B,A,1,0,0,0,0,1,1,1,1,1,0,240,240,599505.0,599905.0,400.0,212793.0,213123.0,330.0,330.0,left
pair05,26,0.597071337642965,0.3566850184929136,0.16224182478945834,0.5173019954987532,0.19299653408187187,0.5432778714093425,0.156647781063952,0.5168881823258181,0.1170838827741161,0.4028543373163998,0.07183527963655274,1.245420620814563,0.2711099943898766,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,11,11C,,11C,,H1P0S0M0R0,00:10:01.395,601395,00:10:03.235,603235,1840,R2,2.6,11,ppA_left,00:03:32.878,212878,00:03:33.038,213038,160,R1,1.7,11,ppB_left,5,1,B,A,1,0,0,0,0,1,1,1,1,1,0,1680,1680,601395.0,603235.0,1840.0,212793.0,213123.0,330.0,330.0,left
pair05,27,0.26722958362037735,0.17078247989325673,0.16621126183608492,0.2736670347314653,0.2674364914397294,0.26362826711035087,0.2260392628954214,0.23257344815591605,0.13844124866756066,0.2007821744103718,0.11335012367810988,0.4619440974209032,0.5765929262926018,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1-R2,11,11A+11D,,11D,,H0P0S0M1R0,00:10:05.413,605413,00:10:05.573,605573,160,R2,2.6,11,ppA_left,00:03:25.468,205468,00:03:25.782,205782,314,R1,1.7,11,ppB_left,5,1,B,A,0,0,0,1,0,1,1,1,1,2,1,-154,154,605328.0,605658.0,330.0,205460.0,205790.0,330.0,330.0,left
pair07,29,0.2212102083983318,0.11641836059368753,0.1966625658033427,0.1670922257341125,0.2234094611842484,0.08849249556490651,0.0876759724674286,0.10806355574358792,0.06271080257304658,0.13291895765070907,0.053430637209026965,0.7142756551029873,0.22241414694440123,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,14,14D,,14D,,H0P1S0M0R0,00:01:29.925,89925,00:01:30.796,90796,871,R1,1.4,14,ppA_left,00:01:27.323,87323,00:01:28.003,88003,680,R1,1.4,14,ppB_left,7,1,B,A,0,1,0,0,0,1,1,1,1,2,0,191,191,89925.0,90796.0,871.0,87323.0,88003.0,680.0,680.0,left
pair07,30,0.21638239999388062,0.12541540258237377,0.20132597215259276,0.15240871515623597,0.21911674365564088,0.07518007551081153,0.10691298265091757,0.0980453132775193,0.09800758248229165,0.13182807543698674,0.10219737372211565,0.7154168179993563,0.284075754253527,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,14,14D,,14D,,H0P1S0M0R0,00:01:29.925,89925,00:01:30.796,90796,871,R1,1.4,14,ppA_left,00:01:30.489,90489,00:01:31.602,91602,1113,R1,1.4,14,ppB_left,7,1,A,B,0,1,0,0,0,1,1,1,1,2,0,-242,242,89925.0,90796.0,871.0,90489.0,91602.0,1113.0,871.0,left
pair07,31,0.22134260922319526,0.0926145210186986,0.2160110481716651,0.1876086053302844,0.25884983492769514,0.08388451506525475,0.11207081928493925,0.10101324592304749,0.08759958374648515,0.12829857267067257,0.07786321484287712,0.7346361953312137,0.25311732452786334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,14,14D,,14D,,H1P1S0M0R0,00:01:31.324,91324,00:01:31.511,91511,187,R1,1.4,14,ppA_left,00:01:27.323,87323,00:01:28.003,88003,680,R1,1.4,14,ppB_left,7,1,B,A,1,1,0,0,0,1,1,1,2,2,0,-493,493,91252.5,91582.5,330.0,87323.0,88003.0,680.0,330.0,left
pair07,32,0.2060370861177836,0.09789803712175063,0.21396698568069397,0.16876819296395967,0.2281691618146963,0.06987238207544745,0.1134972104552533,0.08930672804211916,0.10271265790210679,0.12614936032384275,0.10734731360270358,0.6842278161795821,0.2984463291982905,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,14,14D,,14D,,H1P1S0M0R0,00:01:31.324,91324,00:01:31.511,91511,187,R1,1.4,14,ppA_left,00:01:30.489,90489,00:01:31.602,91602,1113,R1,1.4,14,ppB_left,7,1,B,A,1,1,0,0,0,1,1,1,2,2,0,-926,926,91252.5,91582.5,330.0,90489.0,91602.0,1113.0,330.0,left
pair07,33,0.26889732976311886,0.12489240061974667,0.19537414028703143,0.1961371349735051,0.31831926085553947,0.1327648896397058,0.1478686273528772,0.14176717437853334,0.11909256065424814,0.15408076671322934,0.10547312032511494,0.8255383356412289,0.7654595457166661,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16A+16C,16A+16C,16A+16C,,H0P0S0M0R1,00:01:51.722,111722,00:01:54.443,114443,2721,R1,1.6,16,ppA_both,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,0,0,0,0,1,2,1,0,1,1,0,2561,2561,111722.0,114443.0,2721.0,155238.0,155568.0,330.0,330.0,both
pair07,34,0.25814194731861845,0.13051380228748719,0.17037260430333578,0.10370944415846615,0.22763620096693196,0.14197645174118648,0.12224787030920858,0.14576057906073325,0.1041425964472069,0.1649026000028661,0.10640648223970442,0.8644728053999655,0.8155619309063287,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16A+16C,16A+16C,16A+16C,,H0P0S0M0R1,00:02:24.231,144231,00:02:24.549,144549,318,R1,1.6,16,ppA_both,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,0,0,0,0,1,2,1,0,1,1,0,158,158,144225.0,144555.0,330.0,155238.0,155568.0,330.0,330.0,both
pair07,35,0.35396043397949495,0.20419813277541665,0.1730330705012695,0.21209379758102884,0.2945694103270649,0.29187746491475275,0.33094730171235337,0.3096156768748617,0.3112534439529211,0.29844728256461905,0.26101672800493503,0.7982746567787428,0.7621982417659741,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16A+16C,16A+16C,16A+16C,,H0P0S0M0R0,00:02:25.280,145280,00:02:26.040,146040,760,R1,1.6,16,ppA_both,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,0,0,0,0,0,2,1,0,0,0,0,600,600,145280.0,146040.0,760.0,155238.0,155568.0,330.0,330.0,both
pair07,36,0.26173963421095187,0.12732129794452682,0.2090406866552066,0.19832723609133732,0.24485018310127227,0.1891079525923488,0.13909229913644747,0.1644153396832749,0.11473458757241199,0.15724901865226612,0.10438045651201772,0.42205710145292635,0.6328795536237992,0.1308152647873387,0.16345764322753223,0.1216472199473763,0.08258928577118417,0.06122389292343855,0.5798863432267543,0.311889766320425,0.2882405841739739,0.20041267865246773,0.1805821358437173,0.16396494127895628,0.4253476989961711,R1,16,,16A,16A+16C,,H0P0S0M0R0,00:01:49.177,109177,00:01:49.262,109262,85,R1,1.6,16,ppA_right,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,0,0,0,0,0,1,1,1,0,1,0,-75,75,109054.5,109384.5,330.0,155238.0,155568.0,330.0,330.0,right_left
pair07,37,0.21762657466455573,0.0937787373529288,0.21304730806464003,0.07988323923231228,0.2579188229336484,0.11837390267896883,0.14625164116264774,0.13762080494238346,0.1227021789801913,0.16374386729116688,0.11449460480406821,0.7123588964895741,0.7160250843098512,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16C,,16A+16C,,H1P1S0M0R0,00:01:49.883,109883,00:01:50.123,110123,240,R1,1.6,16,ppA_left,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,1,1,0,0,0,1,1,1,2,2,0,80,80,109838.0,110168.0,330.0,155238.0,155568.0,330.0,330.0,left
pair07,39,0.2891694050878236,0.17439656878794582,0.15667892158046065,0.1700379918720025,0.1558463158879482,0.21253516214072019,0.15846920925942834,0.22891149170502692,0.1564647898406002,0.2349953573346576,0.1543352938768528,0.6677286177029109,0.9996331410653297,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,R1,16,16A,16C,16A+16C,,H0P1S0M0R0,00:02:12.749,132749,00:02:13.029,133029,280,R1,1.6,16,ppA_both,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,0,1,0,0,0,2,1,0,1,1,0,120,120,132724.0,133054.0,330.0,155238.0,155568.0,330.0,330.0,both
pair07,40,0.4314221491751791,0.22106751867478694,0.17485810761108111,0.24984187473733918,0.1683638016662371,0.28426565970479667,0.15952331937267686,0.2862431874362605,0.15363495162206256,0.27524127351780203,0.1551806842717476,0.6235164596827495,1.083165722654183,0.08236958880644576,0.224859502020415,0.23793182342295177,0.2193716490214005,0.20033378499448928,0.8490522655537053,0.38955290885628213,0.36281348496225935,0.34839808644166276,0.324750497093966,0.2995377021607383,0.8634802155361664,R1,16,,16C,16A+16C,,H0P0S0M0R0,00:02:13.318,133318,00:02:13.758,133758,440,R1,1.6,16,ppA_right,00:02:35.323,155323,00:02:35.483,155483,160,R1,1.6,16,ppB_left,7,1,A,B,0,0,0,0,0,1,1,1,0,1,0,280,280,133318.0,133758.0,440.0,155238.0,155568.0,330.0,330.0,right_left
